Utility.Number,Utility.Name,Utility.State,Utility.Type,Demand.Summer Peak,Demand.Winter Peak,Sources.Generation,Sources.Purchased,Sources.Other,Sources.Total,Uses.Retail,Uses.Resale,Uses.No Charge,Uses.Consumed,Uses.Losses,Uses.Total,Revenues.Retail,Revenue.Delivery,Revenue.Resale,Revenue.Adjustments,Revenue.Transmission,Revenue.Other,Revenue.Total,Retail.Residential.Revenue,Retail.Residential.Sales,Retail.Residential.Customers,Retail.Commercial.Revenue,Retail.Commercial.Sales,Retail.Commercial.Customers,Retail.Industrial.Revenue,Retail.Industrial.Sales,Retail.Industrial.Customers,Retail.Transportation.Revenue,Retail.Transportation.Sales,Retail.Transportation.Customers,Retail.Total.Revenue,Retail.Total.Sales,Retail.Total.Customers,Year
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,15805.7,149981.0,19522.0,8.2,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15813.9,150064.0,19523.0,2016
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,3453.0,24858.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3453.0,24858.0,3982.0,2016
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,3338.6,28237.0,2307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338.6,28237.0,2307.0,2016
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,893.5,7200.0,882.0,2785.7,30781.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.2,37981.0,1063.0,2016
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,42058.5,296939.0,71261.0,9431.0,97199.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,51489.5,394138.0,71778.0,2016
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,57826.4,653922.0,69457.0,2372.4,31110.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,60198.8,685032.0,69543.0,2016
7554,Green Mountain Energy Company,TX,Retail Power Marketer,0.0,0.0,0,9153999,0,8594065,8594065,0,0,0,0,8594065,862232.1,0.0,0.0,0.0,0.0,0.0,8594065,432311.4,3784424.0,325185.0,291947.7,3489331.0,50768.0,0.0,0.0,0.0,0.0,0.0,0.0,724259.1,7273755.0,375953.0,2016
7558,Grayson Rural Electric Coop Corp,KY,Cooperative,52.0,63.0,0,261944,0,261944,245076,0,0,0,16868,261944,29537.0,0.0,0.0,0.0,0.0,974.0,261944,22545.0,169779.0,14166.0,5024.0,44082.0,1198.0,1968.0,31215.0,2.0,0.0,0.0,0.0,29537.0,245076.0,15366.0,2016
7559,Grayson-Collin Elec Coop Inc,TX,Cooperative,281.0,275.0,0,927467,0,927467,864229,0,0,0,63238,927467,110276.0,0.0,0.0,0.0,1384.0,1888.0,927467,87159.0,711261.0,44211.0,23117.0,152968.0,2790.0,0.0,0.0,0.0,0.0,0.0,0.0,110276.0,864229.0,47001.0,2016
7561,Greenbelt Electric Coop Inc,TX,Cooperative,48.0,38.0,0,269938,0,269938,264172,0,0,81,5685,269938,22821.0,0.0,0.0,0.0,0.0,71.0,269938,3663.0,23601.0,3613.0,2689.0,19298.0,912.0,16469.0,221273.0,773.0,0.0,0.0,0.0,22821.0,264172.0,5298.0,2016
7563,Grand Valley Power,CO,Cooperative,54.3,43.7,202,257747,0,257949,242869,48,0,633,14399,257949,31649.3,0.0,10.4,0.0,0.0,291.8,257949,20979.6,149296.0,15231.0,8917.4,73601.0,1866.0,1752.3,19972.0,126.0,0.0,0.0,0.0,31649.3,242869.0,17223.0,2016
7570,Great River Energy,MN,Cooperative,2608.0,2270.0,9979396,4348760,0,14328156,0,13662974,77404,22791,564987,14328156,0.0,0.0,725233.6,0.0,150431.0,0.0,14328156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
7593,City of Green Cove Springs,FL,Municipal,25.1,26.1,12019,101610,0,113629,106946,0,0,0,6683,113629,11748.6,0.0,0.0,0.0,0.0,0.0,113629,5729.2,50922.0,3320.0,6019.4,56024.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,11748.6,106946.0,4058.0,2016
7601,Green Mountain Power Corp,VT,Investor Owned,634.0,640.0,743271,4154537,0,4914853,4222833,465911,0,6562,219547,4914853,595247.0,0.0,12611.0,3248.0,14612.0,27137.0,4914853,257951.0,1493928.0,220612.0,221296.0,1542060.0,41635.0,116000.0,1186845.0,69.0,0.0,0.0,0.0,595247.0,4222833.0,262316.0,2016
7625,City of Greeneville - (TN),TN,Municipal,207.0,276.0,0,1183317,0,1183317,1128788,0,0,732,53797,1183317,101738.0,0.0,0.0,0.0,0.0,2803.5,1183317,46445.0,462833.0,30850.0,32202.0,305478.0,7208.0,23091.0,360477.0,20.0,0.0,0.0,0.0,101738.0,1128788.0,38078.0,2016
7626,City of Greenfield - (IA),IA,Municipal,9.9,8.0,12318,33775,0,46093,43724,0,167,437,1765,46093,4046.1,0.0,0.0,0.0,0.0,71.0,46093,976.5,9278.0,1006.0,1086.9,10785.0,236.0,1982.7,23661.0,1.0,0.0,0.0,0.0,4046.1,43724.0,1243.0,2016
7627,City of Greenfield - (IN),IN,Municipal,72.0,55.0,0,374075,0,374075,360084,0,0,0,13991,374075,32803.2,0.0,0.0,0.0,0.0,211.0,374075,9383.9,94878.0,9582.0,9922.0,106651.0,1109.0,13497.3,158555.0,13.0,0.0,0.0,0.0,32803.2,360084.0,10704.0,2016
7634,City of Greenville - (TX),TX,Municipal,115.0,85.0,16307,647614,0,663921,516416,129566,0,0,17939,663921,46206.0,0.0,4766.0,0.0,594.0,1618.0,663921,16367.0,148211.0,11881.0,29839.0,368205.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,46206.0,516416.0,14029.0,2016
7639,Greenville Utilities Comm,NC,Municipal,367.4,309.4,0,1766137,0,1766441,1721702,0,0,0,44739,1766441,178157.2,0.0,0.0,0.0,297.7,2314.9,1766441,85833.7,714332.0,58430.0,70232.3,709520.0,7365.0,22091.2,297850.0,503.0,0.0,0.0,0.0,178157.2,1721702.0,66298.0,2016
7646,Greenwood CPW,SC,Municipal,67.9,52.7,0,335196,0,335196,315219,0,0,0,19977,335196,24347.0,0.0,0.0,0.0,0.0,0.0,335196,10083.0,115433.0,9791.0,14264.0,199786.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,24347.0,315219.0,11812.0,2016
7651,Greenwood Utilities Comm,MS,Municipal,65.4,37.9,10126,274593,0,284719,268719,0,1213,0,14787,284719,24524.0,0.0,0.0,0.0,0.0,508.0,284719,10116.0,103266.0,7711.0,12086.0,133523.0,1737.0,2322.0,31930.0,3.0,0.0,0.0,0.0,24524.0,268719.0,9451.0,2016
7654,Greer Commission of Public Wks,SC,Municipal,90.7,69.9,0,394614,0,394614,368362,0,0,12672,13580,394614,42732.0,0.0,0.0,0.0,0.0,0.0,394614,23192.0,187783.0,15338.0,19540.0,180579.0,9078.0,0.0,0.0,0.0,0.0,0.0,0.0,42732.0,368362.0,24416.0,2016
7679,City of Griffin - (GA),GA,Municipal,92.7,70.2,0,401491,0,430530,394266,0,6008,0,30256,430530,41119.0,0.0,0.0,0.0,0.0,7052.0,430530,15180.0,147608.0,12076.0,19031.0,164049.0,1998.0,6908.0,82609.0,18.0,0.0,0.0,0.0,41119.0,394266.0,14092.0,2016
7716,Groton Dept of Utilities - (CT),CT,Municipal,81.5,73.9,0,456772,0,456772,435111,6765,0,602,14294,456772,54622.0,0.0,787.0,0.0,0.0,314.0,456772,15664.5,97514.0,11892.0,15449.3,106050.0,1596.0,23508.2,231547.0,15.0,0.0,0.0,0.0,54622.0,435111.0,13503.0,2016
7720,Grundy Electric Coop Inc,MO,Cooperative,26.2,24.8,0,129937,0,129937,121832,0,0,0,8105,129937,13520.6,0.0,0.0,0.0,0.0,75.0,129937,336.3,2752.0,225.0,52.8,441.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,389.1,3193.0,238.0,2016
7720,Grundy Electric Coop Inc,MO,Cooperative,26.2,24.8,0,129937,0,129937,121832,0,0,0,8105,129937,13520.6,0.0,0.0,0.0,0.0,75.0,129937,8368.9,68244.0,5689.0,3425.3,35847.0,776.0,1337.3,14548.0,5.0,0.0,0.0,0.0,13131.5,118639.0,6470.0,2016
7743,Grundy Center Mun Light & Power,IA,Municipal,7.1,5.9,20,28255,0,28275,25823,0,373,778,1301,28275,2450.0,0.0,0.0,0.0,0.0,0.0,28275,1284.0,12503.0,1251.0,1166.0,13320.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,25823.0,1496.0,2016
7750,Guthrie County Rural E C A,IA,Cooperative,17.1,17.2,0,182963,0,182963,164142,13134,0,0,5687,182963,13282.8,0.0,806.7,0.0,0.0,0.0,182963,7233.2,65607.0,4500.0,1138.2,13401.0,104.0,4911.4,85134.0,7.0,0.0,0.0,0.0,13282.8,164142.0,4611.0,2016
7751,Guadalupe Blanco River Authority,TX,State,0.0,0.0,84742,0,0,84742,0,84742,0,0,0,84742,0.0,0.0,3917.0,0.0,0.0,0.0,84742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016
7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,489.0,439.0,0,2478652,0,2478652,2341226,0,0,9797,127629,2478652,194090.9,0.0,0.0,0.0,14644.2,2541.8,2478652,109725.2,1012828.0,73278.0,26789.9,250699.0,6309.0,57575.8,1077699.0,109.0,0.0,0.0,0.0,194090.9,2341226.0,79696.0,2016
7785,Gulf Coast Electric Coop Inc,FL,Cooperative,80.0,89.0,0,360754,0,360754,341231,0,0,0,19523,360754,40283.0,0.0,0.0,0.0,0.0,5891.0,360754,32109.0,265283.0,19139.0,8174.0,75948.0,1426.0,0.0,0.0,0.0,0.0,0.0,0.0,40283.0,341231.0,20565.0,2016
7787,Gunnison County Elec Assn.,CO,Cooperative,16.5,28.1,0,127264,0,127264,119681,0,0,620,6963,127264,17832.9,0.0,0.0,0.0,0.0,-372.4,127264,12179.1,74667.0,9218.0,4828.0,37285.0,1453.0,825.8,7729.0,7.0,0.0,0.0,0.0,17832.9,119681.0,10678.0,2016
7801,Gulf Power Co,FL,Investor Owned,2508.0,2043.0,13444878,1787254,0,15249479,11081505,3535264,15112,15184,602414,15249479,1278534.8,0.0,137130.1,612.8,8220.3,60127.1,15249479,715604.2,5357623.0,396408.0,412470.7,3893583.0,56484.0,150459.9,1830299.0,247.0,0.0,0.0,0.0,1278534.8,11081505.0,453139.0,2016
7826,City of Gunnison - (CO),CO,Municipal,9.3,14.9,0,72393,0,71961,67779,0,203,0,3979,71961,5386.0,0.0,0.0,0.0,0.0,22.0,71961,2424.6,26136.0,3388.0,2961.4,41643.0,830.0,0.0,0.0,0.0,0.0,0.0,0.0,5386.0,67779.0,4218.0,2016
7827,Guntersville Electric Board,AL,Municipal,48.0,44.0,0,251434,0,251434,240129,0,0,443,10862,251434,22791.0,0.0,0.0,0.0,0.0,493.0,251434,7250.0,70624.0,4668.0,9816.0,90740.0,1706.0,5725.0,78765.0,4.0,0.0,0.0,0.0,22791.0,240129.0,6378.0,2016
7864,Grundy County Rural Elec Coop,IA,Cooperative,10.0,10.3,0,67495,0,67495,57968,6668,0,0,2859,67495,6414.0,0.0,516.0,0.0,0.0,12.0,67495,3748.0,27451.0,1844.0,1925.0,16402.0,406.0,741.0,14115.0,2.0,0.0,0.0,0.0,6414.0,57968.0,2252.0,2016
7870,H-D Electric Coop Inc,SD,Cooperative,14.9,21.0,0,99835,0,99835,94195,0,0,161,5479,99835,10101.0,0.0,0.0,0.0,0.0,-359.0,99835,16.0,133.0,8.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,18.0,141.0,11.0,2016
7870,H-D Electric Coop Inc,SD,Cooperative,14.9,21.0,0,99835,0,99835,94195,0,0,161,5479,99835,10101.0,0.0,0.0,0.0,0.0,-359.0,99835,6401.0,57681.0,2767.0,2868.0,30616.0,278.0,814.0,5757.0,500.0,0.0,0.0,0.0,10083.0,94054.0,3545.0,2016
7887,Habersham Electric Membership Corp,GA,Cooperative,115.0,146.0,0,534772,0,534772,499243,0,0,1831,33698,534772,64075.0,0.0,0.0,0.0,0.0,-667.1,534772,52381.0,398313.0,31818.0,11694.0,100930.0,2408.0,0.0,0.0,0.0,0.0,0.0,0.0,64075.0,499243.0,34226.0,2016
7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,55.6,56.2,0,263811,0,263811,246883,0,0,0,16928,263811,32994.0,0.0,0.0,0.0,0.0,595.0,263811,23738.0,170242.0,14848.0,6024.0,47672.0,2014.0,3232.0,28969.0,7.0,0.0,0.0,0.0,32994.0,246883.0,16869.0,2016
7908,Hagerstown Light Department,MD,Municipal,60.6,60.7,0,307404,0,307404,295786,0,0,295,11323,307404,22314.1,0.0,0.0,0.0,0.0,0.0,307404,11849.7,155839.0,14789.0,7436.0,94352.0,2502.0,3028.4,45595.0,48.0,0.0,0.0,0.0,22314.1,295786.0,17339.0,2016
7969,City of Halstad - (MN),MN,Municipal,1.1,2.4,14,8656,0,8670,8236,0,0,0,434,8670,874.0,0.0,0.0,0.0,0.0,94.0,8670,459.0,4300.0,269.0,415.0,3936.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,8236.0,337.0,2016
7977,City of Hamilton - (OH),OH,Municipal,145.0,90.8,4538,858461,0,862999,571211,256093,35695,0,0,862999,63923.0,0.0,7368.0,912.4,0.0,38.2,862999,32027.0,255821.0,26378.0,25364.1,250188.0,2833.0,6531.9,65202.0,62.0,0.0,0.0,0.0,63923.0,571211.0,29273.0,2016
7978,Halifax Electric Member Corp,NC,Cooperative,46.9,48.6,0,200554,0,200554,154186,30983,15385,0,0,200554,21998.6,0.0,2124.0,0.0,0.0,302.0,200554,18047.0,123433.0,10520.0,3937.0,30541.0,1202.0,14.6,212.0,1.0,0.0,0.0,0.0,21998.6,154186.0,11723.0,2016
7979,Hamilton County Elec Coop Assn,TX,Cooperative,58.2,75.6,0,232159,0,232159,214065,0,0,0,18094,232159,22231.8,0.0,0.0,0.0,0.0,170.3,232159,20150.8,192607.0,16920.0,2081.0,21458.0,758.0,0.0,0.0,0.0,0.0,0.0,0.0,22231.8,214065.0,17678.0,2016
8000,NineStar Connect,IN,Cooperative,65.0,56.2,0,283178,0,283178,266920,0,0,0,16258,283178,33602.0,0.0,0.0,0.0,0.0,559.0,283178,27540.0,210972.0,13046.0,4284.0,38540.0,1115.0,1778.0,17408.0,14.0,0.0,0.0,0.0,33602.0,266920.0,14175.0,2016
8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,68.8,67.8,0,366627,0,366627,349186,0,0,1082,16359,366627,40441.6,0.0,0.0,0.0,0.0,357.1,366627,20348.5,152369.0,11123.0,11548.8,100904.0,2142.0,8544.3,95913.0,7.0,0.0,0.0,0.0,40441.6,349186.0,13272.0,2016
8055,City of Hannibal - (MO),MO,Municipal,57.4,43.8,134607,273155,0,407762,260643,134607,1593,0,10919,407762,25590.0,0.0,2994.4,0.0,0.0,2953.6,407762,9205.9,79280.0,7613.0,3625.4,31150.0,1089.0,12758.7,150213.0,117.0,0.0,0.0,0.0,25590.0,260643.0,8819.0,2016
8104,Town of Hardwick,VT,Municipal,6.3,6.7,2730,38296,0,39760,33035,0,0,0,6725,39760,5867.0,0.0,0.0,0.0,0.0,47.0,39760,4204.0,23481.0,4037.0,897.0,4888.0,401.0,766.0,4666.0,30.0,0.0,0.0,0.0,5867.0,33035.0,4468.0,2016
8122,Harlan Municipal Utilities - (IA),IA,Municipal,14.0,11.0,9255,63291,0,72546,57250,9251,1829,1323,2893,72546,6125.9,0.0,242.0,0.0,0.0,627.0,72546,2922.0,24122.0,2329.0,1628.0,13076.0,541.0,1575.9,20052.0,41.0,0.0,0.0,0.0,6125.9,57250.0,2911.0,2016
8147,City of Harriman - (TN),TN,Municipal,48.0,51.0,0,230086,0,230086,212798,0,0,0,17288,230086,24084.0,0.0,0.0,0.0,0.0,897.1,230086,14748.0,127917.0,9160.0,8586.0,73240.0,1842.0,750.0,11641.0,1.0,0.0,0.0,0.0,24084.0,212798.0,11003.0,2016
8179,Harrison County Rural E M C,IN,Cooperative,110.9,126.4,0,531443,0,531443,504845,0,0,448,26150,531443,56105.8,0.0,0.0,0.0,0.0,695.4,531443,39192.2,333506.0,21358.0,8948.1,80989.0,1374.0,7965.5,90350.0,17.0,0.0,0.0,0.0,56105.8,504845.0,22749.0,2016
8198,City of Harrisonburg - (VA),VA,Municipal,137.9,141.2,171,748664,0,717148,717148,0,0,0,0,717148,59556.0,0.0,0.0,0.0,0.0,455.0,717148,18815.0,197228.0,17588.0,32643.0,399186.0,3381.0,8098.0,120734.0,12.0,0.0,0.0,0.0,59556.0,717148.0,20981.0,2016
8199,City of Harrisonville - (MO),MO,Municipal,25.9,16.9,0,98859,0,98859,98859,0,0,0,0,98859,11115.6,0.0,0.0,0.0,0.0,0.0,98859,4763.2,40753.0,3974.0,6352.4,58106.0,605.0,0.0,0.0,0.0,0.0,0.0,0.0,11115.6,98859.0,4579.0,2016
8210,Hart Electric Member Corp,GA,Cooperative,147.0,143.0,0,617840,0,617840,579739,0,0,0,38101,617840,72075.0,0.0,0.0,0.0,0.0,2640.0,617840,48238.0,379577.0,28081.0,21538.0,173448.0,7618.0,2299.0,26714.0,20.0,0.0,0.0,0.0,72075.0,579739.0,35719.0,2016
8212,Hartford Electric,WI,Municipal,57.9,44.8,0,335900,0,335900,327492,0,0,251,8157,335900,27954.2,0.0,0.0,0.0,0.0,431.3,335900,5609.2,47577.0,6092.0,7444.2,77592.0,912.0,14900.8,202323.0,6.0,0.0,0.0,0.0,27954.2,327492.0,7010.0,2016
8226,City of Hartselle,AL,Municipal,33.0,34.0,0,154523,0,154523,146946,0,0,0,7577,154523,14493.0,0.0,0.0,0.0,0.0,374.6,154523,6324.0,63094.0,4286.0,6183.0,58420.0,1215.0,1986.0,25432.0,2.0,0.0,0.0,0.0,14493.0,146946.0,5503.0,2016
8245,City of Hastings - (NE),NE,Municipal,92.0,65.9,436355,72249,0,508604,403439,89440,0,0,15725,508604,34098.7,0.0,2134.6,0.0,0.0,1964.5,508604,11145.4,109652.0,10965.0,10030.9,108451.0,2250.0,12922.4,185336.0,101.0,0.0,0.0,0.0,34098.7,403439.0,13316.0,2016
8276,Havana Power & Light Company,FL,Municipal,5.7,6.2,0,24928,0,24928,23440,0,0,0,1488,24928,2596.0,0.0,0.0,0.0,0.0,0.0,24928,1479.0,13150.0,1130.0,1117.0,10290.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.0,23440.0,1444.0,2016
8283,Harrison County Rrl Elec Coop,IA,Cooperative,19.4,22.7,12,109119,0,109131,99422,5842,0,163,3704,109131,10557.0,0.0,422.0,0.0,0.0,36.9,109131,6786.0,47408.0,3331.0,1174.0,8394.0,232.0,2597.0,43620.0,174.0,0.0,0.0,0.0,10557.0,99422.0,3737.0,2016
8287,Hawaii Electric Light Co Inc,HI,Investor Owned,187.4,191.5,567385,578329,0,1145714,1067398,0,0,4280,74036,1145714,309521.3,0.0,0.0,1341.9,0.0,0.0,1145714,121650.4,385979.0,71518.0,125115.1,422912.0,13000.0,62755.8,258507.0,91.0,0.0,0.0,0.0,309521.3,1067398.0,84609.0,2016
8288,City of Hawarden - (IA),IA,Municipal,6.6,4.8,0,27752,0,27752,25779,0,0,0,1973,27752,2226.0,0.0,0.0,0.0,0.0,0.0,27752,1047.0,11590.0,1028.0,746.0,9068.0,257.0,433.0,5121.0,10.0,0.0,0.0,0.0,2226.0,25779.0,1295.0,2016
8298,Hawkeye Tri-County El Coop Inc,IA,Cooperative,39.0,39.9,0,237592,0,237592,228060,3271,0,0,6261,237592,24819.4,0.0,238.5,0.0,0.0,51.7,237592,11316.5,76066.0,5809.0,6853.0,62722.0,958.0,6649.9,89272.0,4.0,0.0,0.0,0.0,24819.4,228060.0,6771.0,2016
8307,Hawley Public Utilities Comm,MN,Municipal,3.9,3.9,0,20653,0,20653,19298,0,310,0,1045,20653,2353.0,0.0,0.0,0.0,0.0,43.0,20653,1269.0,9962.0,952.0,1084.0,9336.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,2353.0,19298.0,1166.0,2016
8319,Heartland Power Coop,IA,Cooperative,49.9,46.6,0,313685,0,313685,307101,0,442,0,6142,313685,27067.3,0.0,0.0,0.0,0.0,6.8,313685,9785.4,82277.0,4313.0,3877.3,38915.0,855.0,13299.8,185025.0,8.0,0.0,0.0,0.0,26962.5,306217.0,5176.0,2016
8319,Heartland Power Coop,IA,Cooperative,49.9,46.6,0,313685,0,313685,307101,0,442,0,6142,313685,27067.3,0.0,0.0,0.0,0.0,6.8,313685,104.8,884.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.8,884.0,39.0,2016
8333,Haywood Electric Member Corp,NC,Cooperative,51.6,89.8,0,317848,0,317848,282386,0,1265,0,34197,317848,39960.0,0.0,0.0,0.0,0.0,958.0,317848,478.0,3180.0,390.0,5.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,3210.0,396.0,2016
8333,Haywood Electric Member Corp,NC,Cooperative,51.6,89.8,0,317848,0,317848,282386,0,1265,0,34197,317848,39960.0,0.0,0.0,0.0,0.0,958.0,317848,36364.0,249860.0,25758.0,2455.0,22009.0,707.0,645.0,7222.0,14.0,0.0,0.0,0.0,39464.0,279091.0,26479.0,2016
8333,Haywood Electric Member Corp,NC,Cooperative,51.6,89.8,0,317848,0,317848,282386,0,1265,0,34197,317848,39960.0,0.0,0.0,0.0,0.0,958.0,317848,8.0,43.0,10.0,5.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,85.0,14.0,2016
8348,City of Healdsburg - (CA),CA,Municipal,20.8,13.1,46964,32471,0,76258,75304,0,0,0,954,76258,11307.4,0.0,0.0,0.0,0.0,650.0,76258,4298.1,25938.0,4777.0,5880.6,41278.0,1013.0,1128.7,8088.0,50.0,0.0,0.0,0.0,11307.4,75304.0,5840.0,2016
8366,Heber Light & Power Company,UT,Municipal,38.7,32.0,23502,161885,0,178020,162287,0,1333,1369,13031,178020,15979.0,0.0,0.0,0.0,0.0,0.0,178020,9019.0,85699.0,10250.0,6960.0,76588.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,15979.0,162287.0,11575.0,2016
8375,City of Hebron - (NE),NE,Municipal,5.3,5.9,0,23830,0,23830,22084,0,0,0,1746,23830,1976.0,0.0,0.0,0.0,0.0,0.0,23830,870.0,9320.0,746.0,1106.0,12764.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,22084.0,967.0,2016
8447,Hendricks County Rural E M C,IN,Cooperative,162.0,153.9,0,786236,0,786236,757958,0,0,0,28278,786236,85200.0,0.0,0.0,0.0,0.0,768.7,786236,56094.8,459692.0,30167.0,25993.0,260500.0,745.0,3112.2,37766.0,3.0,0.0,0.0,0.0,85200.0,757958.0,30915.0,2016
8449,Henderson City Utility Comm,KY,Municipal,107.0,94.0,595466,28881,0,624347,585975,0,6863,457,31052,624347,38591.3,0.0,0.0,0.0,0.0,3682.2,624347,10111.1,126987.0,10241.0,9474.2,124762.0,1687.0,19006.0,334226.0,34.0,0.0,0.0,0.0,38591.3,585975.0,11962.0,2016
8466,Henry County Rural E M C,IN,Cooperative,39.0,45.0,0,193395,0,193395,193395,0,0,0,0,193395,22767.0,0.0,0.0,0.0,0.0,0.0,193395,18488.0,150267.0,9388.0,2522.0,21705.0,169.0,1757.0,21423.0,6.0,0.0,0.0,0.0,22767.0,193395.0,9563.0,2016
8515,City of Hermiston,OR,Municipal,24.1,19.3,0,106700,0,106700,103151,0,0,0,3549,106700,7898.6,0.0,0.0,0.0,0.0,112.4,106700,3987.7,49543.0,4491.0,3910.9,53608.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,7898.6,103151.0,5503.0,2016
8543,Hibbing Public Utilities Comm,MN,Municipal,25.4,24.0,0,146636,0,140368,115914,0,1017,2932,20505,140368,13531.0,0.0,0.0,0.0,0.0,272.0,140368,5624.0,48410.0,6090.0,7291.0,57745.0,901.0,616.0,9759.0,6.0,0.0,0.0,0.0,13531.0,115914.0,6997.0,2016
8548,City of Hickman,KY,Municipal,5.0,3.0,0,19228,0,19228,18110,0,0,40,1078,19228,2475.0,0.0,0.0,0.0,0.0,55.9,19228,1270.0,10213.0,875.0,1205.0,7897.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.0,18110.0,1098.0,2016
8566,High Plains Power Inc,WY,Cooperative,117.8,134.8,0,904708,0,904708,874376,0,296,0,30036,904708,75291.0,0.0,0.0,0.0,0.0,267.0,904708,17777.4,141084.0,12151.0,4774.9,48180.0,456.0,52738.7,685112.0,552.0,0.0,0.0,0.0,75291.0,874376.0,13159.0,2016
8570,Highline Electric Assn,CO,Cooperative,163.7,36.3,0,427178,0,427178,395083,0,0,401,31694,427178,46459.3,0.0,0.0,0.0,0.0,354.0,427178,6703.8,50694.0,4991.0,6895.1,55247.0,1262.0,23702.6,220174.0,2121.0,0.0,0.0,0.0,37301.5,326115.0,8374.0,2016
8570,Highline Electric Assn,CO,Cooperative,163.7,36.3,0,427178,0,427178,395083,0,0,401,31694,427178,46459.3,0.0,0.0,0.0,0.0,354.0,427178,1005.1,7741.0,754.0,997.0,8185.0,181.0,7155.7,53042.0,1090.0,0.0,0.0,0.0,9157.8,68968.0,2025.0,2016
8571,Town of High Point,NC,Municipal,257.5,202.3,0,1205267,0,1205267,1161138,0,0,0,44129,1205267,129779.0,0.0,0.0,0.0,0.0,0.0,1205267,52839.0,410152.0,35723.0,59417.0,550999.0,4845.0,17523.0,199987.0,273.0,0.0,0.0,0.0,129779.0,1161138.0,40841.0,2016
8573,City of Highland,IL,Municipal,33.8,21.6,221,138746,0,138967,129209,0,571,976,8211,138967,13490.1,0.0,0.0,0.0,0.0,501.5,138967,7469.4,66853.0,5792.0,953.6,8888.0,652.0,5067.1,53468.0,162.0,0.0,0.0,0.0,13490.1,129209.0,6606.0,2016
8574,Jackson Electric Coop Inc - (WI),WI,Cooperative,33.8,30.4,0,180742,0,180742,174559,0,0,279,5904,180742,19105.0,0.0,0.0,0.0,0.0,111.0,180742,12660.0,92231.0,7459.0,1880.0,19791.0,133.0,4565.0,62537.0,6.0,0.0,0.0,0.0,19105.0,174559.0,7598.0,2016
8610,City of Hinton,IA,Municipal,2.0,2.0,0,9123,0,9123,8624,0,0,0,499,9123,1036.2,0.0,0.0,0.0,0.0,10.5,9123,421.5,4317.0,309.0,186.5,1609.0,57.0,428.2,2698.0,8.0,0.0,0.0,0.0,1036.2,8624.0,374.0,2016
